phrase_id,language,text,noise_level,is_distress,confidence_label,detected_entities
DP002567,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP002568,si,දේශීය අවන්හලක හොඳ කෑමක් ගත්තා,0.12,0,0.94,locations=[];threats=[]
DP002569,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP002570,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP002571,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP002572,si,දිනන ලද ගෙවීමකින් උදව් ඕනා,0.28,1,0.88,locations=[];threats=[]
DP002573,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP002574,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP002575,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP002576,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP002577,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP002578,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP002579,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP002580,si,දිනන ලද ගෙවීමකින් උදව් ඕනා,0.28,1,0.88,locations=[];threats=[]
DP002581,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP002582,zh,救命我有危险,0.31,1,0.89,locations=[];threats=[]
DP002583,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP002584,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP002585,zh,救命我有危险,0.31,1,0.89,locations=[];threats=[]
DP002586,si,දිනන ලද ගෙවීමකින් උදව් ඕනා,0.28,1,0.88,locations=[];threats=[]
DP002587,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP002588,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP002589,ta,தொல்லை கொடுத்தார்கள் கடற்கரையில்,0.04,1,0.99,locations=[];threats=[]
DP002590,si,දිනන ලද ගෙවීමකින් උදව් ඕනා,0.28,1,0.88,locations=[];threats=[]
DP002591,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP002592,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP002593,es,Ayúdame por favor estoy en peligro,0.47,1,0.98,locations=[];threats=[]
DP002594,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP002595,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP002596,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP002597,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP002598,de,Jemand folgt mir,0.17,1,0.98,locations=[];threats=[]
DP002599,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP002600,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP002601,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP002602,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP002603,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP002604,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP002605,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP002606,ta,உணவகத்தில் சாப்பிட்டேன்,0.03,0,0.87,locations=[];threats=[]
DP002607,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP002608,en,My friend is unconscious call ambulance,0.17,1,0.9,locations=[];threats=[]
DP002609,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP002610,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP002611,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP002612,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP002613,ta,நண்பர் மயக்கமடைந்துள்ளார் ஆம்புலன்ஸ் அழைக்கவும்,0.3,1,0.89,locations=[];threats=[]
DP002614,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP002615,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP002616,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP002617,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP002618,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP002619,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP002620,ta,பாதுகாப்பற்று உணர்கிறேன்,0.07,1,0.82,locations=[];threats=[]
DP002621,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP002622,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP002623,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP002624,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP002625,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP002626,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP002627,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP002628,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP002629,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP002630,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP002631,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP002632,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP002633,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP002634,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP002635,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP002636,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP002637,fr,Aidez-moi s'il vous plaît je suis en danger,0.33,1,0.92,locations=[];threats=['danger']
DP002638,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP002639,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP002640,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP002641,si,දිනන ලද ගෙවීමකින් උදව් ඕනා,0.28,1,0.88,locations=[];threats=[]
DP002642,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP002643,en,My friend is unconscious call ambulance,0.17,1,0.9,locations=[];threats=[]
DP002644,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP002645,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP002646,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP002647,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP002648,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP002649,ta,இன்று கடற்கரை மிகவும் அழகாக உள்ளது,0.13,0,0.98,locations=[];threats=[]
DP002650,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP002651,en,Checking in to my hotel now,0.17,0,0.96,locations=[];threats=[]
DP002652,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP002653,en,Visited the temple in Kandy,0.0,0,0.85,locations=[];threats=[]
DP002654,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP002655,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP002656,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP002657,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP002658,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP002659,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP002660,fr,Aidez-moi s'il vous plaît je suis en danger,0.33,1,0.92,locations=[];threats=['danger']
DP002661,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP002662,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP002663,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP002664,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP002665,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP002666,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP002667,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP002668,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP002669,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP002670,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP002671,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP002672,si,දිනන ලද ගෙවීමකින් උදව් ඕනා,0.28,1,0.88,locations=[];threats=[]
DP002673,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP002674,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP002675,si,දේශීය අවන්හලක හොඳ කෑමක් ගත්තා,0.12,0,0.94,locations=[];threats=[]
DP002676,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP002677,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP002678,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP002679,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP002680,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP002681,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP002682,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP002683,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP002684,si,කෙනෙක් මාව අනුගමනය කරනවා,0.19,1,0.78,locations=[];threats=[]
DP002685,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP002686,de,Jemand folgt mir,0.17,1,0.98,locations=[];threats=[]
DP002687,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP002688,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP002689,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP002690,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP002691,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP002692,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP002693,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP002694,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP002695,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP002696,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP002697,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP002698,si,මත් ධාවකයෙකු මා ඉදිරිපිට ගිහින්,0.44,1,0.98,locations=[];threats=[]
DP002699,si,මත් ධාවකයෙකු මා ඉදිරිපිට ගිහින්,0.44,1,0.98,locations=[];threats=[]
DP002700,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP002701,en,Someone is following me,0.21,1,0.81,locations=[];threats=['follow']
DP002702,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP002703,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP002704,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP002705,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP002706,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP002707,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP002708,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP002709,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP002710,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP002711,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP002712,zh,救命我有危险,0.31,1,0.89,locations=[];threats=[]
DP002713,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP002714,si,හදිසිය — දැනම සහාය අවශ්‍යයි,0.3,1,0.84,locations=[];threats=[]
DP002715,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP002716,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP002717,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP002718,en,Checking in to my hotel now,0.17,0,0.96,locations=[];threats=[]
DP002719,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP002720,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP002721,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
